Well,Sample description 1,Sample description 2,Sample description 3,Sample description 4,Target,Conc(copies/µL),Molecular Weight(pg/µL),Status,Status Reason,Experiment,SampleType,TargetType,Supermix,DyeName(s),Copies/20µLWell,TotalConfMax,TotalConfMin,PoissonConfMax,PoissonConfMin,Accepted Droplets,Positives,Negatives,Ch1+Ch2+,Ch1+Ch2-,Ch1-Ch2+,Ch1-Ch2-,Linkage,CNV,TotalCNVMax,TotalCNVMin,PoissonCNVMax,PoissonCNVMin,ReferenceCopies,UnknownCopies,Threshold1,Threshold2,Threshold3,ThresholdSigmaAbove,ThresholdSigmaBelow,ReferenceUsed,Ratio,TotalRatioMax,TotalRatioMin,PoissonRatioMax,PoissonRatioMin,Fractional Abundance,TotalFractionalAbundanceMax,TotalFractionalAbundanceMin,PoissonFractionalAbundanceMax,PoissonFractionalAbundanceMin,MeanAmplitudeOfPositives,MeanAmplitudeOfNegatives,MeanAmplitudeTotal,ExperimentComments,MergedWells,TotalConfidenceMax68,TotalConfidenceMin68,PoissonConfidenceMax68,PoissonConfidenceMin68,TotalCNVMax68,TotalCNVMin68,PoissonCNVMax68,PoissonCNVMin68,TotalRatioMax68,TotalRatioMin68,PoissonRatioMax68,PoissonRatioMin68,TotalFractionalAbundanceMax68,TotalFractionalAbundanceMin68,PoissonFractionalAbundanceMax68,PoissonFractionalAbundanceMin68,TiltCorrected
A01,STD,,voltempl5,,Mnelei,1000000,,OK,,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,20000000,,,1000000,10148.7353515625,16709,16709,0,0,0,0,0,,,,,,,,,2946.89868164063,,,8.55727156865606,,,,,,,,,,,,,4219.05791851685,,4219.05791851685,,,,,1000000,11070.1435546875,,,,,,,,,,,,,No
A02,unknown,,voltempl5,,Mnelei,0,,OK,,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,0,,,0.238631427288055,0,14772,0,14772,0,0,0,0,,,,,,,,,2963.63696289063,,,,9.86456030674257,,,,,,,,,,,,,2108.83037613622,2108.83037613622,,,,,0.109034843742847,0,,,,,,,,,,,,,No
A03,unknown,,voltempl5,,Mnelei,3.42667984962463,,OK,,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,68.5335998535156,,,4.44804620742798,2.57553648948669,17879,52,17827,0,0,0,0,,,,,,,,,2894.58764648438,,,7.33630476575684,7.68138473233753,,,,,,,,,,,,4097.94303072416,2174.83621368691,2180.42945461123,,,,,3.92292547225952,2.97431373596191,,,,,,,,,,,,,No
A04,unknown,,voltempl5,,Mnelei,0.282533764839172,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,5.65067529678345,,,0.666252613067627,0.0852474123239517,16658,4,16654,0,0,0,0,,,,,,,,,3335.79296875,,,5.77791251745967,10.1669709249444,,,,,,,,,,,,4235.44506835938,2230.2307532118,2230.71225502838,,,,,0.451309442520142,0.162236720323563,,,,,,,,,,,,,No
A05,unknown,,voltempl5,,Mnelei,2679.177734375,,OK,,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,53583.5546875,,,2736.546875,2624.47631835938,14840,13318,1522,0,0,0,0,,,,,,,,,3061.79565429688,,,6.78786281029397,9.57085423171809,,,,,,,,,,,,3998.93244298204,2159.46884159284,3810.27586607406,,,,,2708.09790039063,2650.951171875,,,,,,,,,,,,,No
A06,unknown,,voltempl5,,Mnelei,0,,OK,,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,0,,,0.200637847185135,0,17569,0,17569,0,0,0,0,,,,,,,,,2929.6826171875,,,,7.85184584267364,,,,,,,,,,,,,2213.57527911989,2213.57527911989,,,,,0.091675728559494,0,,,,,,,,,,,,,No
A07,unknown,,voltempl5,,Mnelei,0.0619146153330803,,OK,,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,1.23829233646393,,,0.295733600854874,0.00260034832172096,19002,1,19001,0,0,0,0,,,,,,,,,2885.24780273438,,,,8.25069433738976,,,,,,,,,,,,4139.61328125,2234.25854162615,2234.35881289968,,,,,0.15411151945591,0.016778539866209,,,,,,,,,,,,,No
B01,STD,,voltempl5,,Mnelei,1223.12866210938,,OK,,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,24462.57421875,,,1246.24072265625,1200.46203613281,18559,11997,6562,0,0,0,0,,,,,,,,,2946.89868164063,,,7.54542656823929,9.74674812073676,,,,,,,,,,,,4155.92044784471,2098.11618320101,3428.33213033881,,,,,1234.86376953125,1211.50952148438,,,,,,,,,,,,,No
B02,unknown,,voltempl5,,Mnelei,0.245396256446838,,OK,,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,4.90792512893677,,,0.650493860244751,0.0582360848784447,14384,3,14381,0,0,0,0,,,,,,,,,2963.63696289063,,,5.35087497042316,8.74415386628687,,,,,,,,,,,,3904.37589518229,2127.02526316461,2127.39595642769,,,,,0.420149594545364,0.127517864108086,,,,,,,,,,,,,No
B03,unknown,,voltempl5,,Mnelei,0.474424302577972,,OK,,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,9.48848628997803,,,0.924084007740021,0.201539173722267,17362,7,17355,0,0,0,0,,,,,,,,,2894.58764648438,,,9.91034292267232,6.97594898100463,,,,,,,,,,,,4275.13092912946,2266.41242427491,2267.22229811052,,,,,0.678621172904968,0.316013097763062,,,,,,,,,,,,,No
B04,unknown,,voltempl5,,Mnelei,0,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,0,,,0.2396210283041,0,14711,0,14711,0,0,0,0,,,,,,,,,3335.79296875,,,,11.3099099499374,,,,,,,,,,,,,2263.24580166415,2263.24580166415,,,,,0.109486989676952,0,,,,,,,,,,,,,No
B05,unknown,,voltempl5,,Mnelei,3160.34399414063,,OK,,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,63206.87890625,,,3229.06396484375,3095.41723632813,16321,15209,1112,0,0,0,0,,,,,,,,,3061.79565429688,,,6.68994484353795,10.2135097940155,,,,,,,,,,,,4017.05889211556,2153.12845825634,3890.06357060025,,,,,3194.90380859375,3126.77075195313,,,,,,,,,,,,,No
B06,unknown,,voltempl5,,Mnelei,0.065162181854248,,OK,,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,1.30324363708496,,,0.311247110366821,0.00273673888295889,18055,1,18054,0,0,0,0,,,,,,,,,2929.6826171875,,,,7.12161105925815,,,,,,,,,,,,3580.91845703125,2273.57127719624,2273.64368634495,,,,,0.162195354700089,0.0176585931330919,,,,,,,,,,,,,No
B07,unknown,,voltempl5,,Mnelei,6.25520992279053,,OK,,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,125.104202270508,,,7.60443544387817,5.07668924331665,17915,95,17820,0,0,0,0,,,,,,,,,2885.24780273438,,,0.692299877918403,6.29572989705598,,,,,,,,,,,,4401.47279502467,2287.64779097261,2298.85702208536,,,,,6.91790437698364,5.63650465011597,,,,,,,,,,,,,No
C01,STD,,voltempl5,,Mnelei,110.291603088379,,OK,,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,2205.83203125,,,115.686721801758,104.921112060547,18036,1614,16422,0,0,0,0,,,,,,,,,2946.89868164063,,,6.97414374934219,8.04664549023489,,,,,,,,,,,,4201.19308951944,2132.06472019748,2317.22624093853,,,,,113.041122436523,107.548492431641,,,,,,,,,,,,,No
C02,unknown,,voltempl5,,Mnelei,11.4762868881226,,OK,,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,229.525741577148,,,13.3588018417358,9.59677791595459,14731,143,14588,0,0,0,0,,,,,,,,,2963.63696289063,,,7.4771109220137,8.87048319587902,,,,,,,,,,,,4054.03805862107,2139.63289739192,2158.21683181971,,,,,12.4363775253296,10.516978263855,,,,,,,,,,,,,No
