Target Value of 0 = negative
Target Value of 1 = positive
Target Value of u = unclassified (Advanced Classification Mode)

Ch1Amplitude,Ch2Amplitude,Oncmyk,
493,8541,391,0146,0,
536,5233,428,3691,0,
462,0973,423,4198,0,
434,6533,402,9686,0,
506,1797,428,6598,0,
518,27,453,9908,0,
495,4389,409,2665,0,
465,8293,392,5522,0,
481,7014,458,5574,0,
479,8247,435,4307,0,
560,0806,367,7758,0,
468,9179,447,7978,0,
523,8004,410,3419,0,
503,1716,407,1605,0,
477,6982,418,2425,0,
581,2723,351,9203,0,
476,0201,401,1251,0,
530,0692,430,7422,0,
512,0997,435,8495,0,
462,6986,384,2293,0,
501,8762,447,2966,0,
489,0884,378,8008,0,
499,5948,420,2538,0,
543,1669,363,8825,0,
519,9091,419,8402,0,
487,2071,375,5272,0,
468,2862,353,1857,0,
505,5324,414,9612,0,
486,5005,407,8687,0,
519,541,384,8199,0,
518,9138,297,2751,0,
529,3376,380,0544,0,
538,0087,380,8118,0,
514,2124,434,1007,0,
520,9675,420,456,0,
464,9163,402,0526,0,
526,516,481,3042,0,
545,247,428,6815,0,
524,7865,412,9655,0,
475,0637,426,6928,0,
513,7702,397,7205,0,
450,3034,378,3311,0,
453,3166,404,1661,0,
513,3961,413,0388,0,
461,0789,396,0346,0,
491,2983,416,6452,0,
485,1662,447,1627,0,
492,8925,362,2301,0,
525,3438,477,8532,0,
504,0211,385,0853,0,
525,2354,376,9531,0,
506,2361,354,0051,0,
477,741,362,6648,0,
500,9534,390,3664,0,
457,836,394,4583,0,
477,1777,430,8461,0,
492,0588,437,054,0,
480,459,362,7998,0,
493,4435,399,1053,0,
510,3544,438,7661,0,
459,0315,429,3773,0,
517,1981,408,4951,0,
456,822,407,4576,0,
532,5389,446,0312,0,
527,6711,457,1141,0,
472,3533,490,1339,0,
503,3066,447,9615,0,
506,431,413,5352,0,
459,6816,432,6759,0,
518,9489,453,9035,0,
495,7004,454,7976,0,
444,6273,406,7087,0,
473,557,365,7043,0,
478,3167,427,82,0,
519,0825,405,0145,0,
544,4343,399,5821,0,
467,1001,435,5725,0,
478,274,394,7274,0,
503,1562,393,9273,0,
546,8141,392,2444,0,
510,84,401,8255,0,
513,4772,385,3538,0,
516,3323,319,3285,0,
492,5282,459,9603,0,
482,1732,424,6906,0,
524,2816,420,8727,0,
502,7213,431,8208,0,
471,967,377,8055,0,
463,3735,412,4809,0,
525,6948,447,2702,0,
503,155,353,2154,0,
554,726,439,2421,0,
523,924,462,222,0,
455,4311,447,5342,0,
485,3123,350,4527,0,
506,7326,381,3558,0,
465,8201,417,833,0,
532,561,421,8735,0,
485,7725,409,9433,0,
532,007,386,6767,0,
449,1023,398,2107,0,
464,7722,404,8732,0,
510,1336,424,8454,0,
528,0698,403,2755,0,
508,4863,406,4438,0,
470,3206,385,2142,0,
506,4579,417,1632,0,
484,2408,358,2196,0,
500,4399,385,8801,0,
531,0668,437,5582,0,
494,8654,392,4457,0,
476,0061,399,5067,0,
538,0106,397,2007,0,
513,9783,420,5929,0,
524,7565,375,6504,0,
568,1774,387,1452,0,
524,304,418,6022,0,
441,933,407,3378,0,
500,2095,421,5153,0,
548,1433,371,3796,0,
465,7376,411,1196,0,
530,0281,471,1432,0,
438,9463,360,1926,0,
511,0546,444,1756,0,
480,9959,395,6048,0,
518,4425,443,1817,0,
517,2038,388,6355,0,
492,79,478,7148,0,
