Target Value of 0 = negative
Target Value of 1 = positive
Target Value of u = unclassified (Advanced Classification Mode)

Ch1Amplitude,Ch2Amplitude,Oncmyk,
593,3521,467,2288,0,
596,9827,475,042,0,
546,9272,452,4729,0,
525,9323,439,858,0,
596,8337,440,4753,0,
602,2274,481,0012,0,
591,6561,364,524,0,
568,2242,388,4275,0,
576,1827,393,9212,0,
665,5381,399,5119,0,
527,9858,408,9129,0,
623,0004,446,9392,0,
564,2019,439,9174,0,
632,7408,387,2333,0,
575,0163,474,6671,0,
585,8207,446,7318,0,
624,6485,464,944,0,
558,814,461,2123,0,
527,7407,499,8844,0,
525,1978,440,9009,0,
622,8923,423,7522,0,
601,2571,469,737,0,
620,9255,430,4824,0,
541,1791,383,9796,0,
535,2209,457,2772,0,
612,2343,484,9836,0,
536,1285,456,8804,0,
536,879,507,2322,0,
583,4175,456,0051,0,
573,876,489,0469,0,
573,9536,449,3564,0,
538,8829,379,9849,0,
499,5136,372,8326,0,
553,7012,389,2115,0,
597,9551,540,0732,0,
562,8701,421,4773,0,
632,4246,462,8069,0,
518,646,477,5049,0,
577,1747,486,2681,0,
607,4825,436,6091,0,
567,6719,474,6314,0,
608,5851,459,2758,0,
586,7091,438,5753,0,
593,1602,473,806,0,
596,9887,478,8808,0,
539,4083,401,6015,0,
592,6597,415,6519,0,
548,3195,473,5003,0,
537,981,464,3906,0,
565,3147,358,6913,0,
594,2592,513,7521,0,
603,2174,537,1617,0,
557,392,489,3609,0,
586,9103,450,3101,0,
503,7977,404,2885,0,
555,2883,557,5958,0,
603,6711,392,4129,0,
482,9007,395,6348,0,
557,5024,345,8789,0,
567,6324,485,844,0,
499,7072,441,209,0,
471,2348,429,4442,0,
541,8505,417,3894,0,
577,8968,501,6562,0,
587,3959,443,4613,0,
513,4911,386,0804,0,
600,6017,440,3945,0,
593,9792,441,5449,0,
574,9185,454,5182,0,
473,2065,391,5487,0,
616,1301,461,9341,0,
547,103,484,293,0,
567,6738,418,4735,0,
549,9542,430,1595,0,
628,9965,467,2907,0,
579,0939,480,8871,0,
609,8438,388,0513,0,
560,2902,477,4346,0,
590,4171,494,8709,0,
589,6361,473,6225,0,
621,7981,478,0811,0,
497,629,405,3409,0,
615,5985,436,7183,0,
582,3088,485,2773,0,
493,4607,428,6605,0,
585,624,529,9644,0,
600,9666,486,832,0,
596,5931,424,4025,0,
623,1877,415,642,0,
611,7876,424,7717,0,
598,4075,442,0842,0,
560,8348,464,4467,0,
591,8413,403,3633,0,
564,9029,434,7289,0,
531,3824,481,758,0,
621,2754,435,3345,0,
569,2523,489,4464,0,
520,5627,434,6961,0,
600,3954,532,5616,0,
570,2104,390,2916,0,
588,3129,447,0499,0,
555,8471,504,2881,0,
560,9667,369,1852,0,
500,5124,373,4229,0,
496,2216,456,294,0,
571,0963,492,9231,0,
571,6322,448,0042,0,
584,5768,456,352,0,
615,8065,409,1367,0,
567,9192,494,09,0,
588,5745,414,8996,0,
535,8619,417,9558,0,
595,4629,463,6872,0,
543,3765,492,1102,0,
588,229,468,4261,0,
529,9077,533,2337,0,
526,3694,359,6303,0,
605,7284,511,1502,0,
535,9255,546,0958,0,
519,6523,440,1517,0,
518,699,375,6155,0,
564,9204,523,7151,0,
530,4783,429,0877,0,
575,1904,435,9709,0,
641,14,452,6877,0,
569,7989,487,8567,0,
543,2465,392,965,0,
568,2593,393,3358,0,
510,897,389,325,0,
593,1072,392,7613,0,
561,0535,481,4072,0,
548,1788,416,2031,0,
615,1857,410,6748,0,
593,8766,447,9647,0,
550,6729,407,0282,0,
651,9689,475,6654,0,
611,2608,490,2102,0,
640,7609,522,2811,0,
541,5202,512,5226,0,
585,3044,431,3977,0,
550,8915,501,0311,0,
530,685,435,5386,0,
538,5677,441,6316,0,
559,6466,475,8712,0,
555,587,450,9599,0,
609,7922,494,1096,0,
565,5361,381,4101,0,
578,6061,540,3252,0,
580,6766,383,3341,0,
647,3267,505,7931,0,
641,8306,486,0714,0,
591,1658,442,592,0,
653,1356,432,0402,0,
501,5947,407,1863,0,
593,0228,419,1657,0,
591,9855,452,6277,0,
616,1792,417,0419,0,
644,4416,388,5999,0,
578,5301,463,5941,0,
607,7182,423,8161,0,
507,1596,453,9692,0,
592,0247,474,9695,0,
550,6591,430,1155,0,
501,9708,499,2099,0,
624,5455,435,3329,0,
500,4389,425,7192,0,
576,1647,422,4658,0,
577,3982,454,8291,0,
538,0734,416,3958,0,
611,3415,508,7294,0,
572,0079,426,894,0,
593,779,426,1642,0,
583,0432,414,4979,0,
610,8256,384,7233,0,
560,5633,494,5034,0,
584,6723,474,8965,0,
556,3504,409,6578,0,
598,2756,465,7115,0,
518,9346,357,9894,0,
566,3815,507,6848,0,
560,3956,372,8845,0,
562,7453,448,9023,0,
576,9353,472,8524,0,
566,2789,433,9881,0,
509,796,412,8663,0,
522,0801,471,5724,0,
589,7505,461,406,0,
529,9941,467,1441,0,
659,2734,405,2964,0,
577,6489,481,6845,0,
619,0292,381,8209,0,
579,4598,502,2734,0,
582,3992,456,777,0,
574,4519,417,5534,0,
574,0435,458,2899,0,
576,4754,444,752,0,
593,4882,413,6714,0,
532,1083,482,6644,0,
547,397,471,2238,0,
500,8661,423,2258,0,
571,752,490,5563,0,
599,7391,460,7574,0,
599,822,482,4706,0,
597,1057,478,5222,0,
550,4198,464,7921,0,
524,7733,386,3359,0,
604,2292,449,2727,0,
588,424,399,3502,0,
557,3479,541,4315,0,
488,9742,359,9026,0,
568,7712,437,4796,0,
596,5956,521,2698,0,
564,9447,454,5606,0,
537,1288,426,2994,0,
603,314,473,0576,0,
651,0626,423,4022,0,
515,8513,475,1063,0,
585,8281,479,0741,0,
440,7678,401,8991,0,
539,2136,367,0381,0,
556,5411,470,2857,0,
624,9918,361,7291,0,
617,3181,397,5435,0,
578,6578,537,6297,0,
638,4049,400,166,0,
527,2336,366,7373,0,
493,1259,352,4445,0,
595,3923,428,4521,0,
562,3651,486,476,0,
586,916,371,5378,0,
508,0271,395,4276,0,
530,6714,418,0382,0,
603,0595,459,2111,0,
582,1851,493,8151,0,
615,4655,437,0796,0,
533,0516,412,8616,0,
541,7568,450,4734,0,
549,845,448,5423,0,
639,6373,400,7996,0,
557,3564,486,4991,0,
564,5181,453,8632,0,
533,961,366,8035,0,
592,2823,493,2121,0,
537,7556,510,6382,0,
450,8701,348,7649,0,
562,781,486,652,0,
578,3613,506,2678,0,
499,7033,404,4777,0,
606,1502,471,3633,0,
522,2123,416,0106,0,
465,4787,410,9304,0,
596,7478,477,6391,0,
558,7307,401,3091,0,
480,4966,384,4275,0,
601,7264,385,116,0,
501,86,405,8984,0,
544,3207,419,8294,0,
570,1689,478,5968,0,
592,8346,476,3051,0,
592,2794,472,1335,0,
582,3611,463,8845,0,
614,251,436,3361,0,
603,6495,458,8157,0,
580,8196,420,2416,0,
515,6975,408,4744,0,
579,5426,434,406,0,
502,8029,359,9501,0,
604,2479,437,752,0,
542,5017,497,6739,0,
518,1127,530,0907,0,
571,4622,504,7784,0,
646,4406,432,3139,0,
627,4453,359,9724,0,
607,5753,498,112,0,
495,6287,471,7176,0,
527,4064,441,5985,0,
554,5421,434,7227,0,
556,3804,448,7747,0,
521,5071,430,6791,0,
571,0369,390,6044,0,
555,5596,466,1544,0,
588,1548,503,9995,0,
574,6403,441,0987,0,
529,9167,511,7235,0,
585,6432,467,1668,0,
600,494,497,3257,0,
558,9316,492,9518,0,
582,7539,447,997,0,
513,464,442,2039,0,
607,2009,464,7398,0,
608,2884,444,8023,0,
571,8972,532,5913,0,
622,916,433,675,0,
609,7465,452,3983,0,
571,3072,490,6402,0,
552,8633,405,8309,0,
578,8636,444,8413,0,
556,2245,429,2084,0,
582,6023,396,5895,0,
558,5531,405,381,0,
590,0457,425,8011,0,
582,7545,368,1704,0,
633,6761,429,837,0,
606,4491,488,2954,0,
489,2854,422,1741,0,
575,6746,478,9913,0,
559,8071,399,8329,0,
602,1776,480,8646,0,
525,3153,444,1837,0,
660,0431,432,2249,0,
583,6187,391,8023,0,
624,1003,462,2492,0,
527,6114,370,9113,0,
582,3875,496,2597,0,
538,5247,465,8564,0,
594,0917,470,3614,0,
621,0341,414,0018,0,
577,5906,439,2305,0,
565,7019,454,8774,0,
585,6482,491,5201,0,
566,2689,482,5638,0,
546,1782,422,8645,0,
563,063,463,3149,0,
488,7458,422,5072,0,
600,7656,439,0136,0,
516,8923,404,4768,0,
556,4614,417,2871,0,
585,5973,461,345,0,
603,8656,449,4792,0,
633,9951,451,9502,0,
601,6506,468,9902,0,
586,6036,437,2961,0,
509,3601,461,5912,0,
641,6385,470,0898,0,
524,7169,459,2043,0,
555,4319,485,3317,0,
584,7273,454,4308,0,
572,201,510,4289,0,
608,3167,493,7206,0,
623,2639,412,1612,0,
642,1533,502,9126,0,
540,8188,460,0073,0,
556,867,468,3766,0,
619,7396,397,0969,0,
609,9695,458,7898,0,
474,2336,441,8884,0,
531,9703,428,3565,0,
595,7513,476,8413,0,
591,1093,456,6528,0,
580,507,430,4174,0,
572,1471,453,6115,0,
514,0182,439,2938,0,
603,0968,424,8206,0,
519,6636,437,8832,0,
526,8693,373,3631,0,
572,624,424,2164,0,
483,1003,371,076,0,
603,4695,459,2652,0,
542,6748,459,1571,0,
587,4581,478,2553,0,
517,5961,388,0143,0,
592,5488,507,416,0,
578,87,473,667,0,
502,9416,370,5336,0,
566,1945,453,5022,0,
621,2594,425,3343,0,
580,1934,498,7776,0,
591,0145,450,5895,0,
602,281,440,102,0,
630,8879,515,4614,0,
540,2625,492,2578,0,
528,2378,394,4941,0,
489,072,396,7063,0,
599,6711,458,6243,0,
482,8471,331,1315,0,
575,9305,386,6177,0,
568,5176,374,4968,0,
535,6185,381,6891,0,
605,2087,457,117,0,
591,4098,463,1392,0,
590,0049,475,883,0,
575,3827,457,6434,0,
560,7374,374,4396,0,
642,7937,407,2253,0,
522,6724,378,1299,0,
534,6018,501,7765,0,
626,5569,449,2784,0,
542,1877,379,6152,0,
577,879,483,5641,0,
535,5877,430,5022,0,
616,0546,405,6554,0,
587,936,433,9617,0,
576,2448,518,6633,0,
590,9632,405,9369,0,
556,8927,392,7613,0,
605,368,466,6982,0,
632,0691,506,6038,0,
621,56,511,7154,0,
523,3586,412,9771,0,
573,3566,484,2196,0,
593,2056,439,6584,0,
640,8715,431,8808,0,
606,1898,478,7624,0,
479,1225,486,2929,0,
468,5086,363,7922,0,
606,2936,475,2605,0,
596,296,445,2482,0,
589,3914,431,6588,0,
616,54,437,6054,0,
605,7159,448,9506,0,
597,1843,471,2439,0,
573,272,465,6677,0,
578,0515,431,4515,0,
614,0197,464,3847,0,
584,347,462,8544,0,
563,8903,406,7225,0,
596,9117,460,627,0,
566,2144,443,8617,0,
604,6991,383,0494,0,
564,1713,472,8162,0,
577,929,407,705,0,
508,0436,382,5369,0,
525,2062,415,8529,0,
625,0803,484,0071,0,
666,4456,525,3109,0,
608,1415,465,7633,0,
570,2063,444,0649,0,
588,6071,470,7155,0,
560,4222,505,7735,0,
605,4954,472,0062,0,
614,0906,457,299,0,
634,1105,467,7594,0,
622,1716,453,6433,0,
574,8667,499,7972,0,
607,2461,421,3203,0,
636,7542,408,5795,0,
562,2966,391,1227,0,
519,9438,429,742,0,
615,5985,424,8051,0,
585,0844,429,502,0,
539,6915,411,71,0,
499,5125,503,7941,0,
505,8911,491,0328,0,
554,7198,507,562,0,
586,7128,517,4831,0,
570,1948,398,2295,0,
583,9075,430,9026,0,
458,1718,441,8324,0,
529,377,493,3435,0,
569,1667,418,5339,0,
563,6998,450,8949,0,
552,071,495,8823,0,
609,2337,481,5535,0,
613,0804,448,9593,0,
605,8759,420,8267,0,
543,1033,462,6559,0,
625,6759,494,2914,0,
570,049,462,2471,0,
559,5084,461,2448,0,
533,3635,398,7657,0,
573,7255,523,5197,0,
562,0834,491,7328,0,
551,5036,419,3416,0,
623,0981,446,5287,0,
622,8499,423,5719,0,
546,189,472,7685,0,
579,8125,429,3972,0,
545,1256,473,8424,0,
582,311,472,5974,0,
569,6107,480,7407,0,
480,866,421,6154,0,
514,6862,381,1687,0,
467,85,367,1963,0,
573,1558,397,3718,0,
585,4031,492,9532,0,
468,6364,407,4487,0,
555,0475,442,8765,0,
581,1956,493,3241,0,
571,5037,449,1183,0,
519,5305,455,9479,0,
583,57,464,9643,0,
611,8571,461,9173,0,
550,6096,476,8815,0,
509,6024,391,7584,0,
601,0526,426,5374,0,
520,2986,366,3548,0,
616,6447,473,502,0,
543,3274,433,1781,0,
510,3409,441,9157,0,
577,7224,443,7732,0,
550,4774,452,9722,0,
492,7858,428,1736,0,
553,7354,431,5041,0,
572,3683,498,1094,0,
632,5536,483,8192,0,
561,0041,461,1902,0,
540,653,459,91,0,
562,7947,408,4258,0,
564,1391,432,0036,0,
581,8023,511,3453,0,
495,6687,398,993,0,
539,7508,354,0552,0,
486,8143,395,1122,0,
627,265,418,4665,0,
596,4835,486,105,0,
526,4537,461,2366,0,
511,3879,384,6345,0,
611,9681,480,8026,0,
573,6832,433,4509,0,
532,8119,499,3563,0,
568,7122,415,1208,0,
552,2533,383,4565,0,
564,818,457,3185,0,
564,5763,539,4258,0,
560,5671,508,4247,0,
564,6927,441,2034,0,
612,4212,542,0594,0,
627,7928,493,6837,0,
540,5306,414,7036,0,
601,6907,451,6972,0,
584,7061,454,8416,0,
536,6364,536,9759,0,
519,578,490,5759,0,
570,7449,470,9298,0,
571,198,449,2017,0,
572,2546,468,5667,0,
589,7244,428,8985,0,
606,1796,493,5685,0,
589,418,444,6999,0,
